tid,retweet_tid,screen_name_from,screen_name_to,postedtime,tweet_text,retweet_text
1336433845898514432,1336422179836211200,Sundncefn,zeusFanHouse,Tue Dec 08 22:13:53 +0000 2020,,"#Breaking: Committee Resolution Naming Joe #Biden as President-Elect FAILS

In humiliating setback for #Democrats, #Republicans on Inaugural Committee refuse to legitimize rigged #election results

https://t.co/xsEhdHnDuq

#QAnon2018 #QAnon2020
#StopTheSteaI 
#Trump https://t.co/D72ueKPAzg"
1336795768766799872,1336791937341419523,Sundncefn,zeusFanHouse,Wed Dec 09 22:12:02 +0000 2020,,"Breaking! Joe #Biden and Other #Democrats Under Criminal Investigation for Involvement With #China

We are living through #historic times -- the battle to save the #republic has never been more important!

https://t.co/oqtVlrzBMT

#QAnon2018 #QAnon2020 https://t.co/m0Aw8R6sef"
1336841831519227904,1336838864678363141,Sundncefn,zeusFanHouse,Thu Dec 10 01:15:04 +0000 2020,,"Lt. Gen. #Flynn: Americans Tired of Waiting on #Durham Probe, #Trump Will Win

""President Donald Trump has a 10 out of 10 chance of being inaugurated on Jan. 20th""

https://t.co/cRVNM9WpNr

#QAnon2018 #QAnon2020
#StopTheSteal 
#FightForTrump 
@GenFlynn https://t.co/I4YIpsTsIi"
1337073032985194499,1337070509868142593,Sundncefn,baalter,Thu Dec 10 16:33:47 +0000 2020,,"Here he goes again, the fraudulent @Pontifex pushing the left agenda. 

Catholics have been fleeing the church since he and his bishops own coup pushed Pope Benedict out. NOT MY POPE!!!

https://t.co/yYLeCRWa5Y"
1337073409839280133,1337046895076794368,Sundncefn,zeusFanHouse,Thu Dec 10 16:35:17 +0000 2020,,"The most controversial #SupremeCourt case since Bush v. Gore will decide who is president for the next 4 years

The ball is rolling, &amp; no amount of huffing and puffing by the left will be able to stop it

https://t.co/iVQB4Dye0n

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/KoED6giCKD"
1337111519302135815,1337111292889468932,Sundncefn,UPMHPM,Thu Dec 10 19:06:43 +0000 2020,,@POTUS This is interesting! https://t.co/Q4jEP1hhHR
1337113116434370563,1337069112783216646,Sundncefn,adjunctprofesor,Thu Dec 10 19:13:03 +0000 2020,,"Oh #Canada!
What were you thinking?
#China???
Deep sea observation networks are highly sensitive, &amp; closely related to #NationalSecurity.
Data from sensors can be streamed in real-time to the Chinese institute's control center in Sanya, Hainan. 
.@POTUS
https://t.co/JNlNX2ZjmA"
1337155048997068808,1337151511923658752,Sundncefn,zeusFanHouse,Thu Dec 10 21:59:41 +0000 2020,,"#Democrats Outraged at States Challenging #Election Results in #SupremeCourt

Texas-led motion to US Supreme Court challenging elections in 4 states that declared #Biden pres has angered Democrats

https://t.co/opGcEnsiEO

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump
#Trump https://t.co/rr7PTAc2vf"
1337207402861629440,1337197934992117760,Sundncefn,zeusFanHouse,Fri Dec 11 01:27:43 +0000 2020,,"‘Unprecedented’:#Pentagon Cuts Support to #CIA Counterterrorism Ops

The Pentagon announced Thur it would cut support to most CIA counterterrorism operations throughout the globe,in an action described by #MSM as a “surprising move”

https://t.co/mM0X7FQtAe

#QAnon2018 #QAnon2020 https://t.co/8hS1CIJ556"
1337476389545660418,1337454080583737345,Sundncefn,zeusFanHouse,Fri Dec 11 19:16:35 +0000 2020,,"Is This Why #Media is Reporting #Hunter Biden's #Corruption?

Leftists used #Biden 2 attain White House(or so they believe)&amp;r now ready 2 get rid of him.Having #criminal son may b what #Obama/#Harris camp needs 2 make that happen...

https://t.co/F7rLeDdodC

#QAnon2018 #QAnon2020 https://t.co/c9G2mVxP0t"
1341806103538102272,1341786441966350342,Sundncefn,zeusFanHouse,Wed Dec 23 18:01:19 +0000 2020,,"White House Memo Details How ‘#PenceCard’ Can Save #Trump’s Presidency On Dec 23

@WhiteHouse memo details how VP Mike #Pence is legally required to reject #ElectoralCollege votes from #contested states

https://t.co/7CmjuR704u

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/1xnpyPa94k"
1335307713182642176,1335288955445669890,Concealcarrygrl,V_actually,Sat Dec 05 19:39:02 +0000 2020,,"Vaccine Tracking is Now Here

You don't need documentation to enter the USA or a voting booth.. but you'll need it to enter a school, grocery store, bank, restaurant, pharmacy, office building, etc.

Now we are all Cattle.

1776 is upon us. 
 https://t.co/vUEMSyItMF"
1335714709216129034,1335686382778523648,Concealcarrygrl,readyletsgo27,Sun Dec 06 22:36:17 +0000 2020,,"""Big Win For Honest Elections"" - Judge Allows Forensic Audit Of Dominion Voting Machines In Michigan. Let’s hope these machines haven’t been wiped already. https://t.co/9rANcCv688"
1341356673613656065,1341117194130907143,Concealcarrygrl,zeusFanHouse,Tue Dec 22 12:15:26 +0000 2020,,"How Left Killed #Christmas

Dr #Fauci is creepily bragging that #SantaClaus been #vaccinated

Meanwhile,MI Gov #Whitmer doubling down w fear propaganda that Santa wants all good boys&amp;girls 2b locked away@ home4 Christmas

https://t.co/CnyQXTC5jt

#QAnon2018 #QAnon2020
#CDC #WHO https://t.co/MYL2bWeMuZ"
1335917814218153984,1335708848997298177,Concealcarrygrl,DEPLORABLEREEG1,Mon Dec 07 12:03:21 +0000 2020,,"My County of Riverside, CA Sheriff needs to be named...

“MAN OF THE YEAR”!!! 

He’s my HERO!! 🇺🇸💖

@realDonaldTrump 
@RudyGiuliani 
@DineshDSouza 
@EricTrump 
@DonaldJTrumpJr 

https://t.co/9pQcz6PHlk"
1335919359072538624,1335742671802015753,Concealcarrygrl,superyayadize,Mon Dec 07 12:09:30 +0000 2020,,"Second Major California Sheriff Openly Rebels Against Newsom Lockdown

Orange County Sheriff Don Barnes announced that deputies would not enforce the regional stay-at-home order that was scheduled to go into effect Dec. 6 throughout Southern California. https://t.co/jPSJo70NOI"
1336042434254557186,1335952108630249473,Concealcarrygrl,zeusFanHouse,Mon Dec 07 20:18:33 +0000 2020,,"#Trump Reportedly Mulling Skipping Biden Inauguration 2 Stage‘Grand Finale Exit’Opposition Rally...

Dr Steve #Pieczenik gives him insider info reg #Biden’s Deal w Trump regarding pedophile&amp; #deepstate roundups coming in the future

https://t.co/xXKkBlsGnc

#QAnon2018 #QAnon2020 https://t.co/BqEDK5RPIv"
1341457301593579520,1341378547336802305,Concealcarrygrl,zeusFanHouse,Tue Dec 22 18:55:18 +0000 2020,,"#Trump Confirms He Spoke With ‘Great Gentleman’ #TommyTuberville, Projects Optimism About January 6 Challenge

“We’re going to get that all corrected,” #Tuberville promised

“Don’t give up on [Trump]”

https://t.co/qAXSlz66xP

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/DvG0Isor87"
1336306182504452097,1336120062919520259,Concealcarrygrl,zeusFanHouse,Tue Dec 08 13:46:35 +0000 2020,,".#TRUMP: ‘The Case Has Already Been Made’, And There Are ‘Big Things Happening In The Next Couple Days’

https://t.co/CieX2NcPKy

#QAnon2018 #QAnon2020
#FightBack
#StopTheSteaI https://t.co/MXXPGmA0T9"
1336426576800575488,1336422179836211200,Concealcarrygrl,zeusFanHouse,Tue Dec 08 21:45:00 +0000 2020,,"#Breaking: Committee Resolution Naming Joe #Biden as President-Elect FAILS

In humiliating setback for #Democrats, #Republicans on Inaugural Committee refuse to legitimize rigged #election results

https://t.co/xsEhdHnDuq

#QAnon2018 #QAnon2020
#StopTheSteaI 
#Trump https://t.co/D72ueKPAzg"
1336817986494197762,1336791937341419523,Concealcarrygrl,zeusFanHouse,Wed Dec 09 23:40:19 +0000 2020,,"Breaking! Joe #Biden and Other #Democrats Under Criminal Investigation for Involvement With #China

We are living through #historic times -- the battle to save the #republic has never been more important!

https://t.co/oqtVlrzBMT

#QAnon2018 #QAnon2020 https://t.co/m0Aw8R6sef"
1336820234309816322,1336786774874615817,Concealcarrygrl,readyletsgo27,Wed Dec 09 23:49:15 +0000 2020,,One Third Of US States Have Now Joined Texas SCOTUS Bid To Overturn Election. This snowballed fast! We are watching history in the making.https://t.co/BHZpZJK7dT
1336988051063644161,1336838864678363141,Concealcarrygrl,zeusFanHouse,Thu Dec 10 10:56:06 +0000 2020,,"Lt. Gen. #Flynn: Americans Tired of Waiting on #Durham Probe, #Trump Will Win

""President Donald Trump has a 10 out of 10 chance of being inaugurated on Jan. 20th""

https://t.co/cRVNM9WpNr

#QAnon2018 #QAnon2020
#StopTheSteal 
#FightForTrump 
@GenFlynn https://t.co/I4YIpsTsIi"
1341648720211959812,1341470398647590913,Concealcarrygrl,GA_peach3102,Wed Dec 23 07:35:56 +0000 2020,,"Texas &amp; 9 states have accused Google &amp; Facebook of colluding to DIVIDE &amp; CONQUER advertising market
SECRET agreement👉”Google agree[d] to give Facebook perks if the latter backs off from direct competition"" AWARE it could trigger antitrust investigations🤬
https://t.co/dV4fzHdByy"
1337071972547694594,1337070509868142593,Concealcarrygrl,baalter,Thu Dec 10 16:29:34 +0000 2020,,"Here he goes again, the fraudulent @Pontifex pushing the left agenda. 

Catholics have been fleeing the church since he and his bishops own coup pushed Pope Benedict out. NOT MY POPE!!!

https://t.co/yYLeCRWa5Y"
1337083036039524361,1337046895076794368,Concealcarrygrl,zeusFanHouse,Thu Dec 10 17:13:32 +0000 2020,,"The most controversial #SupremeCourt case since Bush v. Gore will decide who is president for the next 4 years

The ball is rolling, &amp; no amount of huffing and puffing by the left will be able to stop it

https://t.co/iVQB4Dye0n

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/KoED6giCKD"
1337201373172142081,1337111292889468932,Concealcarrygrl,UPMHPM,Fri Dec 11 01:03:46 +0000 2020,,@POTUS This is interesting! https://t.co/Q4jEP1hhHR
1337202105728323584,1337197934992117760,Concealcarrygrl,zeusFanHouse,Fri Dec 11 01:06:40 +0000 2020,,"‘Unprecedented’:#Pentagon Cuts Support to #CIA Counterterrorism Ops

The Pentagon announced Thur it would cut support to most CIA counterterrorism operations throughout the globe,in an action described by #MSM as a “surprising move”

https://t.co/mM0X7FQtAe

#QAnon2018 #QAnon2020 https://t.co/8hS1CIJ556"
1337201721978871809,1337151511923658752,Concealcarrygrl,zeusFanHouse,Fri Dec 11 01:05:09 +0000 2020,,"#Democrats Outraged at States Challenging #Election Results in #SupremeCourt

Texas-led motion to US Supreme Court challenging elections in 4 states that declared #Biden pres has angered Democrats

https://t.co/opGcEnsiEO

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump
#Trump https://t.co/rr7PTAc2vf"
1337452079787470850,1337226670340788231,Concealcarrygrl,zeusFanHouse,Fri Dec 11 17:39:59 +0000 2020,,"GLOBALIST ""#RESET"" FAILING?ELITES MAY HAVE OVERPLAYED THEIR HAND

""Globalists may have overplayed their hand... Many Americans not as stupid as #elites think.They see inconsistencies in rhetoric&amp;data&amp;r prone to refuse to #comply...""

https://t.co/CEypQNQb1u

#QAnon2018 #QAnon2020 https://t.co/U4MHesv0aL"
1337724221947043841,1337454080583737345,Concealcarrygrl,zeusFanHouse,Sat Dec 12 11:41:22 +0000 2020,,"Is This Why #Media is Reporting #Hunter Biden's #Corruption?

Leftists used #Biden 2 attain White House(or so they believe)&amp;r now ready 2 get rid of him.Having #criminal son may b what #Obama/#Harris camp needs 2 make that happen...

https://t.co/F7rLeDdodC

#QAnon2018 #QAnon2020 https://t.co/c9G2mVxP0t"
1340122456858759175,1340070206991982594,wvufanagent99,zeusFanHouse,Sat Dec 19 02:31:06 +0000 2020,,"A #Storm Is Coming:#Trump Considers Direct Action Against Foreign Interference in #Election

If #Pentagon considers #Biden 2b compromised–&amp; election fraudulently influenced by foreign actors–moves by military intelligence make sense

https://t.co/a9iU6pbCx9

#QAnon2018 #QAnon2020 https://t.co/MCo876aQLJ"
1340022714791305219,1339999066118377472,wvufanagent99,zeusFanHouse,Fri Dec 18 19:54:46 +0000 2020,,"Gen. #Flynn Says Trump Could Use #MartialLaw to Force Election Redos in Swing States

https://t.co/t26zLTUUzO

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump
@GenFlynn https://t.co/9ENclc7ZGo"
1335889794434555904,1335737036834271232,wvufanagent99,zerohedge,Mon Dec 07 10:12:01 +0000 2020,,Second Major California Sheriff Openly Rebels Against Newsom Lockdown https://t.co/kADOqhvwwr
1335970374551560194,1335952108630249473,wvufanagent99,zeusFanHouse,Mon Dec 07 15:32:13 +0000 2020,,"#Trump Reportedly Mulling Skipping Biden Inauguration 2 Stage‘Grand Finale Exit’Opposition Rally...

Dr Steve #Pieczenik gives him insider info reg #Biden’s Deal w Trump regarding pedophile&amp; #deepstate roundups coming in the future

https://t.co/xXKkBlsGnc

#QAnon2018 #QAnon2020 https://t.co/BqEDK5RPIv"
1336125309314191360,1336010380443852800,wvufanagent99,GoodBoy10204293,Tue Dec 08 01:47:52 +0000 2020,,A Running Compendium Of Fraud Charges In Election 2020 | Zero Hedge https://t.co/ZLaeFD6sg8
1336130941161443331,1336120062919520259,wvufanagent99,zeusFanHouse,Tue Dec 08 02:10:15 +0000 2020,,".#TRUMP: ‘The Case Has Already Been Made’, And There Are ‘Big Things Happening In The Next Couple Days’

https://t.co/CieX2NcPKy

#QAnon2018 #QAnon2020
#FightBack
#StopTheSteaI https://t.co/MXXPGmA0T9"
1341476182248853505,1341378547336802305,wvufanagent99,zeusFanHouse,Tue Dec 22 20:10:19 +0000 2020,,"#Trump Confirms He Spoke With ‘Great Gentleman’ #TommyTuberville, Projects Optimism About January 6 Challenge

“We’re going to get that all corrected,” #Tuberville promised

“Don’t give up on [Trump]”

https://t.co/qAXSlz66xP

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/DvG0Isor87"
1336480576581365768,1336422179836211200,wvufanagent99,zeusFanHouse,Wed Dec 09 01:19:34 +0000 2020,,"#Breaking: Committee Resolution Naming Joe #Biden as President-Elect FAILS

In humiliating setback for #Democrats, #Republicans on Inaugural Committee refuse to legitimize rigged #election results

https://t.co/xsEhdHnDuq

#QAnon2018 #QAnon2020
#StopTheSteaI 
#Trump https://t.co/D72ueKPAzg"
1336786961646891010,1336776366809899009,wvufanagent99,GoodBoy10204293,Wed Dec 09 21:37:02 +0000 2020,,"Michigan Lawmaker Stripped Of Committees, Faces Further Disciplinary Action After Calling For Attacks On 'Trumpers' | Zero Hedge

Tar. Feathers.  https://t.co/fAk4qJ1cDK"
1336787522689568769,1336786774874615817,wvufanagent99,readyletsgo27,Wed Dec 09 21:39:16 +0000 2020,,One Third Of US States Have Now Joined Texas SCOTUS Bid To Overturn Election. This snowballed fast! We are watching history in the making.https://t.co/BHZpZJK7dT
1336800756993810433,1336798639147024384,wvufanagent99,GoodBoy10204293,Wed Dec 09 22:31:51 +0000 2020,,"New York State Assembly Introduces Bill Mandating COVID-19 Vaccine | Zero Hedge https://t.co/iIs9JzFS5G 

If you ever wanted to know how you would have acted during the 20s and 30s in Germany, the good news is, you're about to find out."
1336813304749170690,1336791937341419523,wvufanagent99,zeusFanHouse,Wed Dec 09 23:21:43 +0000 2020,,"Breaking! Joe #Biden and Other #Democrats Under Criminal Investigation for Involvement With #China

We are living through #historic times -- the battle to save the #republic has never been more important!

https://t.co/oqtVlrzBMT

#QAnon2018 #QAnon2020 https://t.co/m0Aw8R6sef"
1336868814353469446,1336838864678363141,wvufanagent99,zeusFanHouse,Thu Dec 10 03:02:17 +0000 2020,,"Lt. Gen. #Flynn: Americans Tired of Waiting on #Durham Probe, #Trump Will Win

""President Donald Trump has a 10 out of 10 chance of being inaugurated on Jan. 20th""

https://t.co/cRVNM9WpNr

#QAnon2018 #QAnon2020
#StopTheSteal 
#FightForTrump 
@GenFlynn https://t.co/I4YIpsTsIi"
1337051329181736963,1337046895076794368,wvufanagent99,zeusFanHouse,Thu Dec 10 15:07:32 +0000 2020,,"The most controversial #SupremeCourt case since Bush v. Gore will decide who is president for the next 4 years

The ball is rolling, &amp; no amount of huffing and puffing by the left will be able to stop it

https://t.co/iVQB4Dye0n

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/KoED6giCKD"
1337078564777320449,1337070509868142593,wvufanagent99,baalter,Thu Dec 10 16:55:46 +0000 2020,,"Here he goes again, the fraudulent @Pontifex pushing the left agenda. 

Catholics have been fleeing the church since he and his bishops own coup pushed Pope Benedict out. NOT MY POPE!!!

https://t.co/yYLeCRWa5Y"
1344109609464770561,1344052370800599040,wvufanagent99,zeusFanHouse,Wed Dec 30 02:34:37 +0000 2020,,"Meet Bill #Gates And The Serial Killer Within

Watch #BillGates celebrate #depopulation and #vaccines in this powerful compilation that compares him to infamous #serialkillers!

https://t.co/ILYntAQEB0

#QAnon2018 #QAnon2020
#COVID19 #CDC #WHO https://t.co/TLGJsWd25c"
1337175427350212608,1337151511923658752,wvufanagent99,zeusFanHouse,Thu Dec 10 23:20:40 +0000 2020,,"#Democrats Outraged at States Challenging #Election Results in #SupremeCourt

Texas-led motion to US Supreme Court challenging elections in 4 states that declared #Biden pres has angered Democrats

https://t.co/opGcEnsiEO

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump
#Trump https://t.co/rr7PTAc2vf"
1337222261602983943,1337197934992117760,wvufanagent99,zeusFanHouse,Fri Dec 11 02:26:46 +0000 2020,,"‘Unprecedented’:#Pentagon Cuts Support to #CIA Counterterrorism Ops

The Pentagon announced Thur it would cut support to most CIA counterterrorism operations throughout the globe,in an action described by #MSM as a “surprising move”

https://t.co/mM0X7FQtAe

#QAnon2018 #QAnon2020 https://t.co/8hS1CIJ556"
1337382230742749189,1337226670340788231,wvufanagent99,zeusFanHouse,Fri Dec 11 13:02:25 +0000 2020,,"GLOBALIST ""#RESET"" FAILING?ELITES MAY HAVE OVERPLAYED THEIR HAND

""Globalists may have overplayed their hand... Many Americans not as stupid as #elites think.They see inconsistencies in rhetoric&amp;data&amp;r prone to refuse to #comply...""

https://t.co/CEypQNQb1u

#QAnon2018 #QAnon2020 https://t.co/U4MHesv0aL"
1337479669961076736,1337454080583737345,wvufanagent99,zeusFanHouse,Fri Dec 11 19:29:37 +0000 2020,,"Is This Why #Media is Reporting #Hunter Biden's #Corruption?

Leftists used #Biden 2 attain White House(or so they believe)&amp;r now ready 2 get rid of him.Having #criminal son may b what #Obama/#Harris camp needs 2 make that happen...

https://t.co/F7rLeDdodC

#QAnon2018 #QAnon2020 https://t.co/c9G2mVxP0t"
1341808847414026241,1341786441966350342,wvufanagent99,zeusFanHouse,Wed Dec 23 18:12:13 +0000 2020,,"White House Memo Details How ‘#PenceCard’ Can Save #Trump’s Presidency On Dec 23

@WhiteHouse memo details how VP Mike #Pence is legally required to reject #ElectoralCollege votes from #contested states

https://t.co/7CmjuR704u

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/1xnpyPa94k"
1335320210048491521,1335273962914291713,ThundersQn,GrizBear19,Sat Dec 05 20:28:41 +0000 2020,,Gun Violence Has Killed 23 Times More Chicago Youth Than COVID | Zero Hedge https://t.co/HVgJqIAYQa
1335747138953809926,1335746119259672583,ThundersQn,GrizBear19,Mon Dec 07 00:45:09 +0000 2020,,"Alito Moves Up Deadline For Supreme Court Briefing In Pennsylvania Case, Bringing Within 'Safe Harbor' Window To Intervene | Zero Hedge https://t.co/D2HGdASHrc"
1335885131492503552,1335854378536763392,ThundersQn,BlessedMamaC,Mon Dec 07 09:53:29 +0000 2020,,Lin Wood Plans SCOTUS Petition After Court Rejects Georgia Appeal | Zero Hedge https://t.co/0p0DblIWyw
1335885546737037312,1335805832965967877,ThundersQn,GrizBear19,Mon Dec 07 09:55:08 +0000 2020,,Second Major California Sheriff Openly Rebels Against Newsom Lockdown | Zero Hedge https://t.co/xsujZk7sIP
1335938640489361408,1335918822017077248,ThundersQn,PSwal807,Mon Dec 07 13:26:07 +0000 2020,,READ THIS👇👇The machines that test for COVID are set to be more sensitive in the US than any other country. This means that you can have COVID but not have enough of a “viral load” that will make you contagious or sick.  It’s a scam! We’ve been had! https://t.co/BV2OQW5pYQ
1341423322668654592,1341378547336802305,ThundersQn,zeusFanHouse,Tue Dec 22 16:40:17 +0000 2020,,"#Trump Confirms He Spoke With ‘Great Gentleman’ #TommyTuberville, Projects Optimism About January 6 Challenge

“We’re going to get that all corrected,” #Tuberville promised

“Don’t give up on [Trump]”

https://t.co/qAXSlz66xP

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/DvG0Isor87"
1336047114607013888,1335952108630249473,ThundersQn,zeusFanHouse,Mon Dec 07 20:37:09 +0000 2020,,"#Trump Reportedly Mulling Skipping Biden Inauguration 2 Stage‘Grand Finale Exit’Opposition Rally...

Dr Steve #Pieczenik gives him insider info reg #Biden’s Deal w Trump regarding pedophile&amp; #deepstate roundups coming in the future

https://t.co/xXKkBlsGnc

#QAnon2018 #QAnon2020 https://t.co/BqEDK5RPIv"
1336137121262948353,1336120062919520259,ThundersQn,zeusFanHouse,Tue Dec 08 02:34:48 +0000 2020,,".#TRUMP: ‘The Case Has Already Been Made’, And There Are ‘Big Things Happening In The Next Couple Days’

https://t.co/CieX2NcPKy

#QAnon2018 #QAnon2020
#FightBack
#StopTheSteaI https://t.co/MXXPGmA0T9"
1336414427139231749,1336343261548429313,ThundersQn,GrizBear19,Tue Dec 08 20:56:43 +0000 2020,,"Texas Sues Georgia, Michigan, Pennsylvania And Wisconsin At US Supreme Court Over Election | Zero Hedge https://t.co/YJKtFyLup5"
1336414684484874241,1336404765538885632,ThundersQn,GrizBear19,Tue Dec 08 20:57:44 +0000 2020,,Judge Sullivan Folds: Flynn Case Finally Dismissed Following Trump Pardon | Zero Hedge https://t.co/5cuQlo52h5
1336429594669420546,1336422179836211200,ThundersQn,zeusFanHouse,Tue Dec 08 21:56:59 +0000 2020,,"#Breaking: Committee Resolution Naming Joe #Biden as President-Elect FAILS

In humiliating setback for #Democrats, #Republicans on Inaugural Committee refuse to legitimize rigged #election results

https://t.co/xsEhdHnDuq

#QAnon2018 #QAnon2020
#StopTheSteaI 
#Trump https://t.co/D72ueKPAzg"
1336804993047912448,1336791937341419523,ThundersQn,zeusFanHouse,Wed Dec 09 22:48:41 +0000 2020,,"Breaking! Joe #Biden and Other #Democrats Under Criminal Investigation for Involvement With #China

We are living through #historic times -- the battle to save the #republic has never been more important!

https://t.co/oqtVlrzBMT

#QAnon2018 #QAnon2020 https://t.co/m0Aw8R6sef"
1336852121598259202,1336838864678363141,ThundersQn,zeusFanHouse,Thu Dec 10 01:55:57 +0000 2020,,"Lt. Gen. #Flynn: Americans Tired of Waiting on #Durham Probe, #Trump Will Win

""President Donald Trump has a 10 out of 10 chance of being inaugurated on Jan. 20th""

https://t.co/cRVNM9WpNr

#QAnon2018 #QAnon2020
#StopTheSteal 
#FightForTrump 
@GenFlynn https://t.co/I4YIpsTsIi"
1337110182422343687,1337046895076794368,ThundersQn,zeusFanHouse,Thu Dec 10 19:01:24 +0000 2020,,"The most controversial #SupremeCourt case since Bush v. Gore will decide who is president for the next 4 years

The ball is rolling, &amp; no amount of huffing and puffing by the left will be able to stop it

https://t.co/iVQB4Dye0n

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/KoED6giCKD"
1337117167079346177,1337074731678240768,ThundersQn,GrizBear19,Thu Dec 10 19:29:09 +0000 2020,,"GOP Rep. Mike Kelly: Supreme Court Case ""Alive And Well"" After Emergency Order Denied | Zero Hedge https://t.co/5ax9S2QUbd"
1337162086250668039,1337151511923658752,ThundersQn,zeusFanHouse,Thu Dec 10 22:27:39 +0000 2020,,"#Democrats Outraged at States Challenging #Election Results in #SupremeCourt

Texas-led motion to US Supreme Court challenging elections in 4 states that declared #Biden pres has angered Democrats

https://t.co/opGcEnsiEO

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump
#Trump https://t.co/rr7PTAc2vf"
1337201502331482113,1337197934992117760,ThundersQn,zeusFanHouse,Fri Dec 11 01:04:16 +0000 2020,,"‘Unprecedented’:#Pentagon Cuts Support to #CIA Counterterrorism Ops

The Pentagon announced Thur it would cut support to most CIA counterterrorism operations throughout the globe,in an action described by #MSM as a “surprising move”

https://t.co/mM0X7FQtAe

#QAnon2018 #QAnon2020 https://t.co/8hS1CIJ556"
1337204313622450181,1337204117987598336,ThundersQn,GoboMontaco,Fri Dec 11 01:15:27 +0000 2020,,"https://t.co/d1GLLljp8N

#Chinese #Money Launderer Called #JamesBiden After #FBI Arrest, Was Trying To Reach #Hunter

And #Democrats really believe that the MILLIONS of #American disenfranchised #voters that voted for @POTUS are just going to let the election be STOLEN?

No. NO.!"
1337488306024615942,1337454080583737345,ThundersQn,zeusFanHouse,Fri Dec 11 20:03:56 +0000 2020,,"Is This Why #Media is Reporting #Hunter Biden's #Corruption?

Leftists used #Biden 2 attain White House(or so they believe)&amp;r now ready 2 get rid of him.Having #criminal son may b what #Obama/#Harris camp needs 2 make that happen...

https://t.co/F7rLeDdodC

#QAnon2018 #QAnon2020 https://t.co/c9G2mVxP0t"
1337542757318062082,1337457246171590656,ThundersQn,GrizBear19,Fri Dec 11 23:40:18 +0000 2020,,Australia Cancels COVID Vaccine Trial Over 'Unexpected' False Positives For HIV | ZeroHedge https://t.co/R9K3IJEZB2
1340368410962747392,1340314159498465280,JodyBelcher7,DianeLong22,Sat Dec 19 18:48:26 +0000 2020,,🚨🚨HE MUST RESIGN HE’S COMPROMISED 🚨🚨🚨🔷Supreme Court Responds To 🔷Claims That Roberts Screamed At 🔷Other Justices Over Texas 🔷Election 🔷Lawsuit 🔷| ZeroHedge https://t.co/FlmItKxPJg
1335329727033335813,1335306327044788242,JodyBelcher7,swamp_nugget,Sat Dec 05 21:06:30 +0000 2020,,'Immunity Cards' To Be Issued To All Americans; Enable CDC To Track COVID-19 Vaxx Status In Database | Zero Hedge https://t.co/LPDyRsRF76
1335640152178356224,1335605002769874951,JodyBelcher7,DianeLong22,Sun Dec 06 17:40:01 +0000 2020,,Tested 'Positive' For COVID-19? Be Sure To Ask This Question | Zero Hedge https://t.co/xS26bQEPRi
1335694844661002242,1335686382778523648,JodyBelcher7,readyletsgo27,Sun Dec 06 21:17:21 +0000 2020,,"""Big Win For Honest Elections"" - Judge Allows Forensic Audit Of Dominion Voting Machines In Michigan. Let’s hope these machines haven’t been wiped already. https://t.co/9rANcCv688"
1335729454354747392,1335708848997298177,JodyBelcher7,DEPLORABLEREEG1,Sun Dec 06 23:34:53 +0000 2020,,"My County of Riverside, CA Sheriff needs to be named...

“MAN OF THE YEAR”!!! 

He’s my HERO!! 🇺🇸💖

@realDonaldTrump 
@RudyGiuliani 
@DineshDSouza 
@EricTrump 
@DonaldJTrumpJr 

https://t.co/9pQcz6PHlk"
1335742351495585792,1335616105021313025,JodyBelcher7,BillH1059,Mon Dec 07 00:26:08 +0000 2020,,"RT 🚨 

Beyond a certain level the load is insufficient to either infect someone else or be of any clinical or epidemiological relevance whatsoever. CT over 35 is non-infectious

Tested 'Positive' For COVID-19? Be Sure To Ask This Question | Zero Hedge https://t.co/FkTksME2pJ"
1335929241003814913,1335918822017077248,JodyBelcher7,PSwal807,Mon Dec 07 12:48:46 +0000 2020,,READ THIS👇👇The machines that test for COVID are set to be more sensitive in the US than any other country. This means that you can have COVID but not have enough of a “viral load” that will make you contagious or sick.  It’s a scam! We’ve been had! https://t.co/BV2OQW5pYQ
1335979956103475200,1335952108630249473,JodyBelcher7,zeusFanHouse,Mon Dec 07 16:10:17 +0000 2020,,"#Trump Reportedly Mulling Skipping Biden Inauguration 2 Stage‘Grand Finale Exit’Opposition Rally...

Dr Steve #Pieczenik gives him insider info reg #Biden’s Deal w Trump regarding pedophile&amp; #deepstate roundups coming in the future

https://t.co/xXKkBlsGnc

#QAnon2018 #QAnon2020 https://t.co/BqEDK5RPIv"
