tid,retweet_tid,screen_name_from,screen_name_to,postedtime,tweet_text,retweet_text
1336409339104546818,1336311424646201346,zeusFanHouse,DianeLong22,Tue Dec 08 20:36:30 +0000 2020,,"🚨🚨This is BIG BROTHER-AGAIN NANNY State🚨🚨🚨🚨Another Airline Announces 'COVID Passports' Will Be ""Essential"" For Travel | Zero Hedge https://t.co/BDS0HLGIrV"
1336409409954734093,1336310906121175041,zeusFanHouse,DianeLong22,Tue Dec 08 20:36:47 +0000 2020,,"🚨🚨BULLY COMMUNISTS 🚨🚨🚨🚨”People Are Afraid Of Him"" 🚨🚨- Former Cuomo Aide Says She's ""Still In Therapy"" From ""Beyond Toxic"" Work Environment | Zero Hedge https://t.co/lPeSJuyZ4C"
1336422210597228546,1336422179836211200,zeusFanHouse,zeusFanHouse,Tue Dec 08 21:27:39 +0000 2020,,"#Breaking: Committee Resolution Naming Joe #Biden as President-Elect FAILS

In humiliating setback for #Democrats, #Republicans on Inaugural Committee refuse to legitimize rigged #election results

https://t.co/xsEhdHnDuq

#QAnon2018 #QAnon2020
#StopTheSteaI 
#Trump https://t.co/D72ueKPAzg"
1336449883327393793,1336423377221783552,zeusFanHouse,TheRealSea7,Tue Dec 08 23:17:36 +0000 2020,,"Supreme Court Formally Dockets Texas Election Case Against Georgia, Michigan, Pennsylvania And Wisconsin

Filing Included in the Article Below...!

https://t.co/YEo5Jnyfo1"
1336454107293495298,1335952108630249473,zeusFanHouse,zeusFanHouse,Tue Dec 08 23:34:23 +0000 2020,,"#Trump Reportedly Mulling Skipping Biden Inauguration 2 Stage‘Grand Finale Exit’Opposition Rally...

Dr Steve #Pieczenik gives him insider info reg #Biden’s Deal w Trump regarding pedophile&amp; #deepstate roundups coming in the future

https://t.co/xXKkBlsGnc

#QAnon2018 #QAnon2020 https://t.co/BqEDK5RPIv"
1336463340298756098,1336120062919520259,zeusFanHouse,zeusFanHouse,Wed Dec 09 00:11:05 +0000 2020,,".#TRUMP: ‘The Case Has Already Been Made’, And There Are ‘Big Things Happening In The Next Couple Days’

https://t.co/CieX2NcPKy

#QAnon2018 #QAnon2020
#FightBack
#StopTheSteaI https://t.co/MXXPGmA0T9"
1336463582905724928,1336422179836211200,zeusFanHouse,zeusFanHouse,Wed Dec 09 00:12:03 +0000 2020,,"#Breaking: Committee Resolution Naming Joe #Biden as President-Elect FAILS

In humiliating setback for #Democrats, #Republicans on Inaugural Committee refuse to legitimize rigged #election results

https://t.co/xsEhdHnDuq

#QAnon2018 #QAnon2020
#StopTheSteaI 
#Trump https://t.co/D72ueKPAzg"
1343824351263653889,1341117194130907143,zeusFanHouse,zeusFanHouse,Tue Dec 29 07:41:07 +0000 2020,,"How Left Killed #Christmas

Dr #Fauci is creepily bragging that #SantaClaus been #vaccinated

Meanwhile,MI Gov #Whitmer doubling down w fear propaganda that Santa wants all good boys&amp;girls 2b locked away@ home4 Christmas

https://t.co/CnyQXTC5jt

#QAnon2018 #QAnon2020
#CDC #WHO https://t.co/MYL2bWeMuZ"
1336528713622630401,1336455962635378688,zeusFanHouse,Megavolts001,Wed Dec 09 04:30:51 +0000 2020,,"#Election2020
#Louisiana
#Pennsylvania
#SwingStates
#Texas 
Louisiana Joins Texas In Motion Against GA, MI, PA, &amp; WI After SCOTUS Denies Trump Ally's Bid To Decertify Biden's PA Win
https://t.co/3q0KDbBTi2"
1345899423675674624,1345866070603784192,zeusFanHouse,zeusFanHouse,Mon Jan 04 01:06:42 +0000 2021,,"#Covid19 #Crisis Being Allegedly Used 2 Usher Authoritarianism

#Covid Camps?Put Disease Carriers in #DETENTIONCENTERS,NY Law Proposal Suggests

Draconian law would allow gov or health official 2 unilaterally approve such detentions

https://t.co/6goiHaaAsU

#QAnon2018 #QAnon2021 https://t.co/ArbCzPO4cy"
1336634406929375232,1333866126032433157,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:30:50 +0000 2020,,"Did President #Trump Just Signal Dreaded #COVID “Second Wave” Is A HOAX?

Comes as a Pennsylvania #whistleblower reveals to #Infowars that the second wave is being overhyped to drive public into another #lockdown

https://t.co/2MDji2v8WI

#QAnon2018 #QAnon2020
#COVID19
#CDC #WHO https://t.co/lkU7GaTmgC"
1336627970639876097,1336614454096748545,zeusFanHouse,KidukSong,Wed Dec 09 11:05:16 +0000 2020,,"Obviously, the Lockdown don't work !

Only harming the people and their livelihood.

In the name of our health...

lol 

https://t.co/4ui9nbmmc4"
1336633414330576896,1332890020965920769,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:26:54 +0000 2020,,"#Breaking:GA/PA Confirm #Election Fraud,Move2 Overturn #Biden HOAX Victory

Data by whistle-blowers/ #Trump legal team blows courts&amp;legislatures away

Globalist-controlled media now in #panic as their #houseofcards begins 2 collapse

https://t.co/5XkJ985M0Q

#QAnon2018 #QAnon2020 https://t.co/DhGacTF4Sp"
1336633610380713984,1333106274913968129,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:27:40 +0000 2020,,"#Trump: We Have “Tremendous Proof” of #Election Fraud By #Democrats, But Judges “Won’t Allow” Us to Submit It
And How His Legal Team Is Handling Partisan Courts &amp; Fake News #Media As They Bring Lawsuits 2 Several Battleground States

https://t.co/1oAbo1uXK3

#QAnon2018 #QAnon2020 https://t.co/uKkY2PAjkN"
1336633646753734656,1333190948382269440,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:27:49 +0000 2020,,"Kraken On Steroids:Sidney #Powell Claims Massive #Voter Fraud in Virginia,Warns“See You Soon”

@SidneyPowell1 says Virginia""experienced serious #election fraud against multiple #conservative candidates""

https://t.co/rP22tGIlx7
#QAnon2018 #QAnon2020
#StopTheSteaI
@realDonaldTrump https://t.co/i310SllNnv"
1336633920926994432,1333409795353812999,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:28:54 +0000 2020,,"“Dark Winter"" Code Name For A Scenario In Which #Biological Weapon Was Used Against The American Populace

Could it b possible #Biden &amp;others r using the phrase “#darkwinter”to signal that something is about 2 spiral out of control?

https://t.co/2CRw7dzMGD

#QAnon2018 #QAnon2020 https://t.co/X4Z5OondP7"
1336634073368956928,1333484133599899649,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:29:31 +0000 2020,,"20 Alleged #Election""Facts""That Don't Pass Smell Test

Americans have common sense,so they can understand when they’re being played..

#Trump voters ~ #Democrats who r trying to gaslight us:Don’t spit in my face&amp;tell me it’s raining

https://t.co/Yv2ev5zETm

#QAnon2018 #QAnon2020 https://t.co/ikAjYaBl0o"
1336634237458534400,1333785460712353792,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:30:10 +0000 2020,,"#Powell:Dominion Server Removed From Fulton County While Lawyers Sought Restraining Order

“Someone went to Fulton center where votes&amp; #Dominion machines were, claimed software #glitch &amp;they had to replace software..”

https://t.co/KZjhz0tGWn

#QAnon2018 #QAnon2020
@SidneyPowell1 https://t.co/yX1cdGl81P"
1336634362859810820,1333806416109457413,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:30:40 +0000 2020,,"Firm That Owns #Dominion Voting Systems Received $400M From Bank w Connection 2 #Chinese Gov Before Election

“10/8, Staple Street Capital filed SEC Form D offerings&amp;sales amount of $400M w Sales Compensation Recipient id as #UBS..”

https://t.co/rWXyugwInh

#QAnon2018 #QAnon2020 https://t.co/QKcbUJGwd5"
1336634532188090368,1333992687171678208,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:31:20 +0000 2020,,"Project #Veritas #CNN Tapes Drop – #Zucker &amp; Employees’ Anti-#Trump Bias Exposed

“News org have 2b very careful&amp;very responsible about not giving @realDonaldTrump too much of platform on his not conceding…”

https://t.co/oAvSG9ThTG

#QAnon2018 #QAnon2020
#ProjectVeritas #OKeefe https://t.co/l3XMBhNdGg"
1336634584528785408,1334153465749245959,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:31:33 +0000 2020,,"2of2

Yes,This Makes Perfect Sense:Cities All Over America r Slashing #Police Budgets As #Crime Rates Soar

Video of hearings where witnesses reveal #ANTIFA was used 2 corrupt #election process in 2020

https://t.co/v5U50Al7Zb

#QAnon2018 #QAnon2020
#LiberalInsanity
#StopTheSteaI https://t.co/fDWjFguc0A"
1336634613175889921,1334153461034848264,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:31:39 +0000 2020,,"#BLM Founder Tells #Biden 2‘Abandon #Police,Prisons,&amp;Punishment Paradigms’

Demands that #PatrisseCullors is issuing next adm r so outrageous they threaten 2make #BlackLivesMatter movement nothing more than an eye-roll

https://t.co/Vu22vmCDQa

#QAnon2018 #QAnon2020
#StopTheSteaI https://t.co/sI9zWoBfj8"
1336634639243481088,1334286030955012100,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:31:46 +0000 2020,,"Watch – President #Trump Issues #Historic Statement On 2020 #Election Theft

“If we are right about the fraud, then Joe #Biden cannot be president,” @POTUS explained

https://t.co/P4TJmSiqKb

#QAnon2018 #QAnon2020
#FightBack
#StopTheSteaI
#GodBlessPresidentTrump https://t.co/G8FRrgQrXS"
1336635331425284097,1335007268774010882,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:34:31 +0000 2020,,"1 of 2

The Plot Against Small Businesses

How #pandemic policy has benefited the corporate elite...

America’s #smallbusinesses currently face an #attack on all fronts...

https://t.co/PvCEqQPwjN

#QAnon2018 #QAnon2020 
#ChineseCoronaVirus
#DemocratsHateAmerica 
#COVID #WHO #CDC https://t.co/YtDsZIye08"
1336635501495914498,1335912693056888832,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:35:11 +0000 2020,,"#ElectionDay Info Blackout Shows US Media Is No Friend Of The People. Americans Must Demand Better

It goes without saying that fake #elections supported by fake #media will never nurture the conditions for a thriving #democracy...

https://t.co/BWxWM6glea

#QAnon2018 #QAnon2020 https://t.co/MEBb6k7Fxt"
1336635585495257091,1335952108630249473,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:35:31 +0000 2020,,"#Trump Reportedly Mulling Skipping Biden Inauguration 2 Stage‘Grand Finale Exit’Opposition Rally...

Dr Steve #Pieczenik gives him insider info reg #Biden’s Deal w Trump regarding pedophile&amp; #deepstate roundups coming in the future

https://t.co/xXKkBlsGnc

#QAnon2018 #QAnon2020 https://t.co/BqEDK5RPIv"
1336635816072843264,1336120062919520259,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:36:26 +0000 2020,,".#TRUMP: ‘The Case Has Already Been Made’, And There Are ‘Big Things Happening In The Next Couple Days’

https://t.co/CieX2NcPKy

#QAnon2018 #QAnon2020
#FightBack
#StopTheSteaI https://t.co/MXXPGmA0T9"
1336636035300777989,1336422179836211200,zeusFanHouse,zeusFanHouse,Wed Dec 09 11:37:18 +0000 2020,,"#Breaking: Committee Resolution Naming Joe #Biden as President-Elect FAILS

In humiliating setback for #Democrats, #Republicans on Inaugural Committee refuse to legitimize rigged #election results

https://t.co/xsEhdHnDuq

#QAnon2018 #QAnon2020
#StopTheSteaI 
#Trump https://t.co/D72ueKPAzg"
1336719060327931905,1336704624624066560,zeusFanHouse,MikeThePlumbe10,Wed Dec 09 17:07:13 +0000 2020,,WHAT KIND OF NATION PAYS THE CHINESE #COMMUNIST PARTY #MILLIONS TO COUNT THEIR #PRESIDENTIAL ELECTION BALLOTS⁉️ STUPID⁉️CORRUPT⁉️BLACKMAILED⁉️ALL OF THE ABOVE‼️https://t.co/O5cXCdjaBj
1336758833922904066,1335952108630249473,zeusFanHouse,zeusFanHouse,Wed Dec 09 19:45:16 +0000 2020,,"#Trump Reportedly Mulling Skipping Biden Inauguration 2 Stage‘Grand Finale Exit’Opposition Rally...

Dr Steve #Pieczenik gives him insider info reg #Biden’s Deal w Trump regarding pedophile&amp; #deepstate roundups coming in the future

https://t.co/xXKkBlsGnc

#QAnon2018 #QAnon2020 https://t.co/BqEDK5RPIv"
1336758992153047046,1336120062919520259,zeusFanHouse,zeusFanHouse,Wed Dec 09 19:45:54 +0000 2020,,".#TRUMP: ‘The Case Has Already Been Made’, And There Are ‘Big Things Happening In The Next Couple Days’

https://t.co/CieX2NcPKy

#QAnon2018 #QAnon2020
#FightBack
#StopTheSteaI https://t.co/MXXPGmA0T9"
1336759250190790657,1336422179836211200,zeusFanHouse,zeusFanHouse,Wed Dec 09 19:46:55 +0000 2020,,"#Breaking: Committee Resolution Naming Joe #Biden as President-Elect FAILS

In humiliating setback for #Democrats, #Republicans on Inaugural Committee refuse to legitimize rigged #election results

https://t.co/xsEhdHnDuq

#QAnon2018 #QAnon2020
#StopTheSteaI 
#Trump https://t.co/D72ueKPAzg"
1336791986221838339,1336791937341419523,zeusFanHouse,zeusFanHouse,Wed Dec 09 21:57:00 +0000 2020,,"Breaking! Joe #Biden and Other #Democrats Under Criminal Investigation for Involvement With #China

We are living through #historic times -- the battle to save the #republic has never been more important!

https://t.co/oqtVlrzBMT

#QAnon2018 #QAnon2020 https://t.co/m0Aw8R6sef"
1336833101662724098,1336812086697988096,zeusFanHouse,alpipkin,Thu Dec 10 00:40:23 +0000 2020,,"In Stunning Rebuke, LA Judge Strikes Down 'Abusive' Outdoor Dining Ban As Lacking 'Science, Evidence Or Logic' | Zero Hedge 

So when did truth became ""Stunning""⁉️
https://t.co/sKrO5NHjxY"
1336833350728814592,1336786774874615817,zeusFanHouse,readyletsgo27,Thu Dec 10 00:41:22 +0000 2020,,One Third Of US States Have Now Joined Texas SCOTUS Bid To Overturn Election. This snowballed fast! We are watching history in the making.https://t.co/BHZpZJK7dT
1336838904746569728,1336838864678363141,zeusFanHouse,zeusFanHouse,Thu Dec 10 01:03:26 +0000 2020,,"Lt. Gen. #Flynn: Americans Tired of Waiting on #Durham Probe, #Trump Will Win

""President Donald Trump has a 10 out of 10 chance of being inaugurated on Jan. 20th""

https://t.co/cRVNM9WpNr

#QAnon2018 #QAnon2020
#StopTheSteal 
#FightForTrump 
@GenFlynn https://t.co/I4YIpsTsIi"
1336895369201012739,1336838864678363141,zeusFanHouse,zeusFanHouse,Thu Dec 10 04:47:48 +0000 2020,,"Lt. Gen. #Flynn: Americans Tired of Waiting on #Durham Probe, #Trump Will Win

""President Donald Trump has a 10 out of 10 chance of being inaugurated on Jan. 20th""

https://t.co/cRVNM9WpNr

#QAnon2018 #QAnon2020
#StopTheSteal 
#FightForTrump 
@GenFlynn https://t.co/I4YIpsTsIi"
1336958682836463618,1332890020965920769,zeusFanHouse,zeusFanHouse,Thu Dec 10 08:59:24 +0000 2020,,"#Breaking:GA/PA Confirm #Election Fraud,Move2 Overturn #Biden HOAX Victory

Data by whistle-blowers/ #Trump legal team blows courts&amp;legislatures away

Globalist-controlled media now in #panic as their #houseofcards begins 2 collapse

https://t.co/5XkJ985M0Q

#QAnon2018 #QAnon2020 https://t.co/DhGacTF4Sp"
1336958790093185024,1333106274913968129,zeusFanHouse,zeusFanHouse,Thu Dec 10 08:59:49 +0000 2020,,"#Trump: We Have “Tremendous Proof” of #Election Fraud By #Democrats, But Judges “Won’t Allow” Us to Submit It
And How His Legal Team Is Handling Partisan Courts &amp; Fake News #Media As They Bring Lawsuits 2 Several Battleground States

https://t.co/1oAbo1uXK3

#QAnon2018 #QAnon2020 https://t.co/uKkY2PAjkN"
1336958817117016064,1333190948382269440,zeusFanHouse,zeusFanHouse,Thu Dec 10 08:59:56 +0000 2020,,"Kraken On Steroids:Sidney #Powell Claims Massive #Voter Fraud in Virginia,Warns“See You Soon”

@SidneyPowell1 says Virginia""experienced serious #election fraud against multiple #conservative candidates""

https://t.co/rP22tGIlx7
#QAnon2018 #QAnon2020
#StopTheSteaI
@realDonaldTrump https://t.co/i310SllNnv"
1336959074747998210,1333409795353812999,zeusFanHouse,zeusFanHouse,Thu Dec 10 09:00:57 +0000 2020,,"“Dark Winter"" Code Name For A Scenario In Which #Biological Weapon Was Used Against The American Populace

Could it b possible #Biden &amp;others r using the phrase “#darkwinter”to signal that something is about 2 spiral out of control?

https://t.co/2CRw7dzMGD

#QAnon2018 #QAnon2020 https://t.co/X4Z5OondP7"
1336959227634577408,1333484133599899649,zeusFanHouse,zeusFanHouse,Thu Dec 10 09:01:34 +0000 2020,,"20 Alleged #Election""Facts""That Don't Pass Smell Test

Americans have common sense,so they can understand when they’re being played..

#Trump voters ~ #Democrats who r trying to gaslight us:Don’t spit in my face&amp;tell me it’s raining

https://t.co/Yv2ev5zETm

#QAnon2018 #QAnon2020 https://t.co/ikAjYaBl0o"
1336959370584842240,1333785460712353792,zeusFanHouse,zeusFanHouse,Thu Dec 10 09:02:08 +0000 2020,,"#Powell:Dominion Server Removed From Fulton County While Lawyers Sought Restraining Order

“Someone went to Fulton center where votes&amp; #Dominion machines were, claimed software #glitch &amp;they had to replace software..”

https://t.co/KZjhz0tGWn

#QAnon2018 #QAnon2020
@SidneyPowell1 https://t.co/yX1cdGl81P"
1336959519876845573,1333806416109457413,zeusFanHouse,zeusFanHouse,Thu Dec 10 09:02:43 +0000 2020,,"Firm That Owns #Dominion Voting Systems Received $400M From Bank w Connection 2 #Chinese Gov Before Election

“10/8, Staple Street Capital filed SEC Form D offerings&amp;sales amount of $400M w Sales Compensation Recipient id as #UBS..”

https://t.co/rWXyugwInh

#QAnon2018 #QAnon2020 https://t.co/QKcbUJGwd5"
1336959570569293824,1333866126032433157,zeusFanHouse,zeusFanHouse,Thu Dec 10 09:02:55 +0000 2020,,"Did President #Trump Just Signal Dreaded #COVID “Second Wave” Is A HOAX?

Comes as a Pennsylvania #whistleblower reveals to #Infowars that the second wave is being overhyped to drive public into another #lockdown

https://t.co/2MDji2v8WI

#QAnon2018 #QAnon2020
#COVID19
#CDC #WHO https://t.co/lkU7GaTmgC"
1336959702132019200,1333992687171678208,zeusFanHouse,zeusFanHouse,Thu Dec 10 09:03:27 +0000 2020,,"Project #Veritas #CNN Tapes Drop – #Zucker &amp; Employees’ Anti-#Trump Bias Exposed

“News org have 2b very careful&amp;very responsible about not giving @realDonaldTrump too much of platform on his not conceding…”

https://t.co/oAvSG9ThTG

#QAnon2018 #QAnon2020
#ProjectVeritas #OKeefe https://t.co/l3XMBhNdGg"
1336959758125953024,1334153461034848264,zeusFanHouse,zeusFanHouse,Thu Dec 10 09:03:40 +0000 2020,,"#BLM Founder Tells #Biden 2‘Abandon #Police,Prisons,&amp;Punishment Paradigms’

Demands that #PatrisseCullors is issuing next adm r so outrageous they threaten 2make #BlackLivesMatter movement nothing more than an eye-roll

https://t.co/Vu22vmCDQa

#QAnon2018 #QAnon2020
#StopTheSteaI https://t.co/sI9zWoBfj8"
1336959811209089024,1334286030955012100,zeusFanHouse,zeusFanHouse,Thu Dec 10 09:03:53 +0000 2020,,"Watch – President #Trump Issues #Historic Statement On 2020 #Election Theft

“If we are right about the fraud, then Joe #Biden cannot be president,” @POTUS explained

https://t.co/P4TJmSiqKb

#QAnon2018 #QAnon2020
#FightBack
#StopTheSteaI
#GodBlessPresidentTrump https://t.co/G8FRrgQrXS"
1336960698241441793,1335007268774010882,zeusFanHouse,zeusFanHouse,Thu Dec 10 09:07:24 +0000 2020,,"1 of 2

The Plot Against Small Businesses

How #pandemic policy has benefited the corporate elite...

America’s #smallbusinesses currently face an #attack on all fronts...

https://t.co/PvCEqQPwjN

#QAnon2018 #QAnon2020 
#ChineseCoronaVirus
#DemocratsHateAmerica 
#COVID #WHO #CDC https://t.co/YtDsZIye08"
1336960878831427585,1335952108630249473,zeusFanHouse,zeusFanHouse,Thu Dec 10 09:08:07 +0000 2020,,"#Trump Reportedly Mulling Skipping Biden Inauguration 2 Stage‘Grand Finale Exit’Opposition Rally...

Dr Steve #Pieczenik gives him insider info reg #Biden’s Deal w Trump regarding pedophile&amp; #deepstate roundups coming in the future

https://t.co/xXKkBlsGnc

#QAnon2018 #QAnon2020 https://t.co/BqEDK5RPIv"
1336961028492587009,1336120062919520259,zeusFanHouse,zeusFanHouse,Thu Dec 10 09:08:43 +0000 2020,,".#TRUMP: ‘The Case Has Already Been Made’, And There Are ‘Big Things Happening In The Next Couple Days’

https://t.co/CieX2NcPKy

#QAnon2018 #QAnon2020
#FightBack
#StopTheSteaI https://t.co/MXXPGmA0T9"
1336961241760358400,1336422179836211200,zeusFanHouse,zeusFanHouse,Thu Dec 10 09:09:34 +0000 2020,,"#Breaking: Committee Resolution Naming Joe #Biden as President-Elect FAILS

In humiliating setback for #Democrats, #Republicans on Inaugural Committee refuse to legitimize rigged #election results

https://t.co/xsEhdHnDuq

#QAnon2018 #QAnon2020
#StopTheSteaI 
#Trump https://t.co/D72ueKPAzg"
1336961590697074689,1336791937341419523,zeusFanHouse,zeusFanHouse,Thu Dec 10 09:10:57 +0000 2020,,"Breaking! Joe #Biden and Other #Democrats Under Criminal Investigation for Involvement With #China

We are living through #historic times -- the battle to save the #republic has never been more important!

https://t.co/oqtVlrzBMT

#QAnon2018 #QAnon2020 https://t.co/m0Aw8R6sef"
1336961709232230400,1336838864678363141,zeusFanHouse,zeusFanHouse,Thu Dec 10 09:11:25 +0000 2020,,"Lt. Gen. #Flynn: Americans Tired of Waiting on #Durham Probe, #Trump Will Win

""President Donald Trump has a 10 out of 10 chance of being inaugurated on Jan. 20th""

https://t.co/cRVNM9WpNr

#QAnon2018 #QAnon2020
#StopTheSteal 
#FightForTrump 
@GenFlynn https://t.co/I4YIpsTsIi"
1341648087903834119,1341621638509568000,zeusFanHouse,fieryglimmer1,Wed Dec 23 07:33:25 +0000 2020,,"@SpeakerPelosi @senatemajldr 
Get a #CleanBill on the @POTUS desk NOW!
#WeThePeople are fed up! 
https://t.co/jmVy4EIyTc"
1337046931051335683,1337046895076794368,zeusFanHouse,zeusFanHouse,Thu Dec 10 14:50:04 +0000 2020,,"The most controversial #SupremeCourt case since Bush v. Gore will decide who is president for the next 4 years

The ball is rolling, &amp; no amount of huffing and puffing by the left will be able to stop it

https://t.co/iVQB4Dye0n

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/KoED6giCKD"
1341671291993075713,1339257100061593601,zeusFanHouse,zeusFanHouse,Wed Dec 23 09:05:37 +0000 2020,,"‘Too soon to give up’:#Trump slams Senator #MitchMcConnell 4 congratulating #Biden,urges Republicans to‘learn to fight’

""#RepublicanParty must finally learn to fight. People are angry!”

https://t.co/4Kml4GCf8n

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump
#FightLikeAFlynn https://t.co/zpYAFYt3NS"
1341671339531366400,1339323955702804480,zeusFanHouse,zeusFanHouse,Wed Dec 23 09:05:49 +0000 2020,,"#AOC Calls For Ouster Of Pelosi &amp; Schumer As #Democrat Leaders

Self-avowed #socialist Rep Alexandria #OcasioCortez (D-N.Y.)asserted that House Speaker Nancy #Pelosi &amp; Senate Minority Leader Chuck #Schumer need“to go”

https://t.co/WkUDwkwZ7z

#QAnon2018 #QAnon2020
#FightForTrump https://t.co/t3xoaiw9BS"
1341671492812238848,1339327485859737601,zeusFanHouse,zeusFanHouse,Wed Dec 23 09:06:25 +0000 2020,,"First #Glitches Emerge In #COVID-Vax Rollout; Alaska Health Worker Suffers 'Serious #Allergic Reaction'

No history of drug allergies...

https://t.co/3zDxJwBj9v

#QAnon2018 #QAnon2020
#CDC #WHO
#ChineseCoronaVirus https://t.co/0UL5pqBGLj"
1341671512034717697,1339327481099264002,zeusFanHouse,zeusFanHouse,Wed Dec 23 09:06:30 +0000 2020,,"#GreatReset-61% Of Nations Have Decimated Liberty w #COVID Restrictions

Human rights group warns that majority of world’s countries have implemented “#disproportionate,#illegal,#indefinite or #unnecessary” restrictions..

https://t.co/oSaBYnzLEi

#QAnon2018 #QAnon2020
#CDC #WHO https://t.co/aS0uIptuX0"
1341672006002073600,1339614907617165318,zeusFanHouse,zeusFanHouse,Wed Dec 23 09:08:27 +0000 2020,,"Twitter: Will REMOVE All Posts Claiming Vaccines Can Harm People

Twitter announced beginning next wk will #memoryhole any posts that“invoke a deliberate #conspiracy”or“advance harmful,false,or misleading #narratives”about #Vaccines

https://t.co/psozXvBstP

#QAnon2018 #QAnon2020 https://t.co/wylbINR1Cl"
1341672365877506048,1339775496276619265,zeusFanHouse,zeusFanHouse,Wed Dec 23 09:09:53 +0000 2020,,"Reports Claim “Anti-#Trump” #SCOTUS Justice Roberts Afraid To Hear #Election Fraud Cases Due To Liberal “#Riots”

#Roberts is an “anti-Trumper” who is actively working to ensure Pres Trump isn’t re-elected

https://t.co/Fy594NVtwq

#QAnon2018 #QAnon2020
#StopTheSteal
#GeorgeWBush https://t.co/B5ASfsgniU"
1341672564930867200,1339999066118377472,zeusFanHouse,zeusFanHouse,Wed Dec 23 09:10:41 +0000 2020,,"Gen. #Flynn Says Trump Could Use #MartialLaw to Force Election Redos in Swing States

https://t.co/t26zLTUUzO

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump
@GenFlynn https://t.co/9ENclc7ZGo"
1341672800382316546,1340070206991982594,zeusFanHouse,zeusFanHouse,Wed Dec 23 09:11:37 +0000 2020,,"A #Storm Is Coming:#Trump Considers Direct Action Against Foreign Interference in #Election

If #Pentagon considers #Biden 2b compromised–&amp; election fraudulently influenced by foreign actors–moves by military intelligence make sense

https://t.co/a9iU6pbCx9

#QAnon2018 #QAnon2020 https://t.co/MCo876aQLJ"
1341673075276963840,1340540921432207360,zeusFanHouse,zeusFanHouse,Wed Dec 23 09:12:42 +0000 2020,,"Breaking: #CNN Reports #Trump Considering #MartialLaw

#AlexJones breaks down Trump’s plan to march on D.C. on Jan 6, 2021!

Trump reportedly discussed appointing #Powell as special counsel to investigate the massive #election fraud

https://t.co/vJ7ZxTKs7W

#QAnon2018 #QAnon2020 https://t.co/RkXiOouf0s"
1341673110211338242,1340712068069134336,zeusFanHouse,zeusFanHouse,Wed Dec 23 09:12:51 +0000 2020,,"Ex-Adviser Bolton After #CNN Interview About ‘Appalling’ Idea to Rerun #Election Under #MartialLaw 

Pres Trump called his former Natl Sec Advisor John #Bolton “one of the dumbest people in DC,” after Bolton called idea “appalling”

https://t.co/lWpmsfx0Wl

#QAnon2018 #QAnon2020 https://t.co/aBHci9NvxK"
1341673204151148550,1340712068069134336,zeusFanHouse,zeusFanHouse,Wed Dec 23 09:13:13 +0000 2020,,"Ex-Adviser Bolton After #CNN Interview About ‘Appalling’ Idea to Rerun #Election Under #MartialLaw 

Pres Trump called his former Natl Sec Advisor John #Bolton “one of the dumbest people in DC,” after Bolton called idea “appalling”

https://t.co/lWpmsfx0Wl

#QAnon2018 #QAnon2020 https://t.co/aBHci9NvxK"
1341673888179232768,1341117194130907143,zeusFanHouse,zeusFanHouse,Wed Dec 23 09:15:56 +0000 2020,,"How Left Killed #Christmas

Dr #Fauci is creepily bragging that #SantaClaus been #vaccinated

Meanwhile,MI Gov #Whitmer doubling down w fear propaganda that Santa wants all good boys&amp;girls 2b locked away@ home4 Christmas

https://t.co/CnyQXTC5jt

#QAnon2018 #QAnon2020
#CDC #WHO https://t.co/MYL2bWeMuZ"
1341674058690289664,1341378547336802305,zeusFanHouse,zeusFanHouse,Wed Dec 23 09:16:37 +0000 2020,,"#Trump Confirms He Spoke With ‘Great Gentleman’ #TommyTuberville, Projects Optimism About January 6 Challenge

“We’re going to get that all corrected,” #Tuberville promised

“Don’t give up on [Trump]”

https://t.co/qAXSlz66xP

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/DvG0Isor87"
1337120104279138310,1337070509868142593,zeusFanHouse,baalter,Thu Dec 10 19:40:50 +0000 2020,,"Here he goes again, the fraudulent @Pontifex pushing the left agenda. 

Catholics have been fleeing the church since he and his bishops own coup pushed Pope Benedict out. NOT MY POPE!!!

https://t.co/yYLeCRWa5Y"
